gpu_usage,net_latency,comput_latency,ete_latency,successful,unsuccessful,energy,hmd_energy,services_on_hmds
4.873,11.857,3.182,15.039,0,0,1.68,0,0
4.851,11.721,3.182,14.903,0,0,1.69,0,0
4.864,11.669,3.182,14.851,0,0,1.69,0,0
4.872,11.726,3.182,14.908,0,0,1.7,0,0
4.842,11.759,3.182,14.941,0,0,1.7,0,0
4.917,11.667,3.182,14.849,0,0,1.7,0,0
4.916,11.596,3.182,14.777,0,0,1.7,0,0
4.937,11.525,3.182,14.707,0,0,1.7,0,0
4.945,11.549,3.182,14.731,0,0,1.7,0,0
4.93,11.516,3.182,14.698,0,0,1.7,0,0
4.964,11.515,3.182,14.697,0,0,1.7,0,0
4.927,11.465,3.182,14.647,0,0,1.7,0,0
4.944,11.485,3.182,14.667,0,0,1.7,0,0
4.917,11.595,3.182,14.777,0,0,1.7,0,0
4.917,11.656,3.182,14.838,0,0,1.7,0,0
4.926,11.631,3.182,14.813,0,0,1.71,0,0
4.942,11.637,3.182,14.819,0,0,1.7,0,0
4.853,11.721,3.182,14.903,0,0,1.71,0,0
4.876,11.724,3.182,14.906,0,0,1.71,0,0
4.924,11.667,3.182,14.849,0,0,1.71,0,0
4.938,11.523,3.182,14.705,0,0,1.71,0,0
4.913,11.576,3.182,14.758,0,0,1.71,0,0
4.908,11.667,3.182,14.849,0,0,1.71,0,0
4.937,11.752,3.182,14.934,0,0,1.71,0,0
4.911,11.723,3.182,14.905,0,0,1.71,0,0
4.93,11.706,3.182,14.888,0,0,1.7,0,0
4.877,11.623,3.182,14.805,0,0,1.7,0,0
4.929,11.631,3.182,14.813,0,0,1.7,0,0
4.892,11.606,3.182,14.788,0,0,1.71,0,0
4.889,11.597,3.182,14.779,0,0,1.71,0,0
4.965,11.532,3.182,14.714,0,0,1.71,0,0
4.879,11.589,3.182,14.771,0,0,1.71,0,0
4.878,11.618,3.182,14.8,0,0,1.7,0,0
4.992,11.56,3.182,14.742,0,0,1.7,0,0
4.847,11.412,3.182,14.594,0,0,1.7,0,0
4.877,11.395,3.182,14.577,0,0,1.7,0,0
4.943,11.477,3.182,14.659,0,0,1.7,0,0
4.912,11.474,3.182,14.656,0,0,1.7,0,0
4.881,11.53,3.182,14.712,0,0,1.69,0,0
4.884,11.557,3.182,14.739,0,0,1.69,0,0
4.913,11.616,3.182,14.798,0,0,1.68,0,0
4.875,11.593,3.182,14.775,0,0,1.68,0,0
4.876,11.61,3.182,14.791,0,0,1.68,0,0
4.963,11.589,3.182,14.771,0,0,1.68,0,0
4.93,11.629,3.182,14.811,0,0,1.68,0,0
4.911,11.738,3.182,14.92,0,0,1.68,0,0
4.924,11.609,3.182,14.791,0,0,1.68,0,0
4.911,11.513,3.182,14.695,0,0,1.68,0,0
4.931,11.511,3.182,14.693,0,0,1.68,0,0
4.97,11.515,3.182,14.697,0,0,1.68,0,0
4.856,11.503,3.182,14.685,0,0,1.68,0,0
4.91,11.613,3.182,14.795,0,0,1.68,0,0
4.816,11.65,3.182,14.832,0,0,1.68,0,0
4.923,11.698,3.182,14.88,0,0,1.68,0,0
4.916,11.63,3.182,14.812,0,0,1.68,0,0
4.87,11.612,3.182,14.794,0,0,1.68,0,0
